username, created_at, lng, lat, text
david_paracka, Thu Jan 21 20:30:01 +0000 2021, -74.856718, 43.045040, @SmashItUp6 Such a pretty cock, would love to get throatfucked with that 
jumorlec, Thu Jan 21 20:30:01 +0000 2021, -100.076888, 31.168893, @Sony Yes i remeber 
pdxpolicelog, Thu Jan 21 20:30:02 +0000 2021, -122.504563, 45.496253, THEFT - COLD at 15400 SE POWELL BLVD, PORT [Portland Police #PP21000019104] 12:13 #pdx911 
pdxpolicelog, Thu Jan 21 20:30:02 +0000 2021, -122.684272, 45.530863, UNWANTED PERSON at 1200 NW MARSHALL ST, PORT [Portland Police #PP21000019039] 10:53 #pdx911 
soulidt, Thu Jan 21 20:30:02 +0000 2021, -80.926628, 33.631140, I still want my Threesome this year. The fact I didn’t have it on my bday last year is upsetting. This year I won’t… https://t.co/9rloD2fWXN 
ericksito22, Thu Jan 21 20:30:02 +0000 2021, -118.411907, 34.020789, Que malo es Jr Firpo!! 🤦🏻‍♂️ 
SUPERPURPFIVE, Thu Jan 21 20:30:02 +0000 2021, -84.270252, 33.905200, Yooooooo @I_AINT_RED happy birthday!!!! 
westfall_gina, Thu Jan 21 20:30:02 +0000 2021, -97.129545, 33.092713, @DentonCountyTX @WeAreDCPH @LewisvilleFire @LewisvillePD As two who were in the group being vaccinated yesterday we… https://t.co/6ccKznRHJ3 
Kp2Kool, Thu Jan 21 20:30:02 +0000 2021, -97.285913, 32.779967, 2 
GRevmgbrown4, Thu Jan 21 20:30:02 +0000 2021, -77.017853, 39.008349, https://t.co/VecJe1cQOu 
monkbernardo, Thu Jan 21 20:30:02 +0000 2021, -97.552161, 35.482844, https://t.co/quCYYI9hQh 
PatricksBeer, Thu Jan 21 20:30:02 +0000 2021, -73.831187, 40.670879, and this idiot is a sitting senator 🤦‍♂️ 
ThatLawGuyKev, Thu Jan 21 20:30:02 +0000 2021, -85.722346, 38.195555, @TimRunsHisMouth Let's see... Zeke Miller including the line "... The MLK bust was no longer in display" in his 7:3… https://t.co/vi3EFqpveT 
eopman, Thu Jan 21 20:30:02 +0000 2021, -79.861034, 35.170499, @galleryjuana thanks for the RT 
SirKneeland, Thu Jan 21 20:30:02 +0000 2021, -75.117998, 40.004866, @AndrewBeckNYC I knew it 
BobWolk, Thu Jan 21 20:30:03 +0000 2021, -97.754724, 30.323346, @dog_rates Matt, she’s pretty close to a 15/10 in MHO. 
100CaliG, Thu Jan 21 20:30:03 +0000 2021, -117.104989, 32.810012, @FredWebbII 🤣🤣👌🏾 
davtra50, Thu Jan 21 20:30:03 +0000 2021, -116.238001, 43.598033, @UrUnpaidPundit Indeed.  Now we’re stuck with Dr. Frumpy. 
BigWos, Thu Jan 21 20:30:03 +0000 2021, -118.411907, 34.020789, @justej Nope that shit gon debut right up the block from juniors 😭😭 
Austin_1340, Thu Jan 21 20:30:03 +0000 2021, -76.069946, 36.802541, One of the FEW reasons I miss being in a relationship, was having help with these dogs. I just want someone to take… https://t.co/auv6jgv9a0 
diabloforevr, Thu Jan 21 20:30:03 +0000 2021, -118.411907, 34.020789, @7lildk Knotless. I feel like u should add some color &amp; get them past yo booty. 
alcantarbrian_, Thu Jan 21 20:30:03 +0000 2021, -76.507809, 37.090301, @Itzy_Bitsy @ileanaaaaaaa *That was your manager and Ileana at the drive thru 
SassySthepany, Thu Jan 21 20:30:03 +0000 2021, -97.754724, 30.323346, Can’t open Twitter out in public hehe 🙂 
tones2085, Thu Jan 21 20:30:03 +0000 2021, -88.091985, 44.429720, @N8643699 Fuck.. you made my dick hard.. xoxo 
NickFittXXX, Thu Jan 21 20:30:03 +0000 2021, -118.411907, 34.020789, @NicSaharaXXX 👅 
WydJakell, Thu Jan 21 20:30:03 +0000 2021, -90.158017, 32.230987, And dat shit really funny cause not too long ago I was searching fa some shit in my Inbox then ha name popped up an… https://t.co/2eRJTVrWLx 
higginsgggg, Thu Jan 21 20:30:04 +0000 2021, -117.104989, 32.810012, Remote Neural Monitoring is reported to be used non Concensualy on 10's of thousands of suspecting and unsuspecting… https://t.co/sa3BL2H6vA 
SatanPickle666, Thu Jan 21 20:30:04 +0000 2021, -88.012658, 41.873497, @scottsinvesting @RepRoKhanna Ah the good old 'fvck you, I got mine already' crowd, AKA republicans. Fun fact: mo… https://t.co/l1UFNmhljV 
monkbernardo, Thu Jan 21 20:30:04 +0000 2021, -97.552161, 35.482844, https://t.co/5HGxX0z5FN 
sarahcain97, Thu Jan 21 20:30:04 +0000 2021, -118.411907, 34.020789, My mom left the army bc a guy was sexually harassing her and threw a beer bottle at his head and they told her she… https://t.co/myhvgutxTO 
NGuggisberg, Thu Jan 21 20:30:04 +0000 2021, -97.117880, 44.005188, @Oberghockey11 @POTUS those lawyer bills add up quick 😂😂 
seanspeltright, Thu Jan 21 20:30:04 +0000 2021, -83.804475, 27.698682, who 
kmilam10, Thu Jan 21 20:30:04 +0000 2021, -87.372618, 36.052596, We continue to be so proud of this girl and her work ethic and her striving to be the best she can be in all areas.… https://t.co/76NK5bg7nR 
agcustomz, Thu Jan 21 20:30:04 +0000 2021, -80.207050, 25.804290, #collisionrepair #rangerover #wynwood #305miami #avantgarde @ Avant-Garde Customz &amp; Collision Repairs https://t.co/XJbnmrjlfF 
MemechelJackson, Thu Jan 21 20:30:04 +0000 2021, -122.280014, 47.469552, @toninovalerii 😂😂😂😂 
kristin_heidi_, Thu Jan 21 20:30:05 +0000 2021, -121.375689, 38.604033, @B52Malmet It’s so nice to see a grown up behind that desk. 
yellahoneydip, Thu Jan 21 20:30:05 +0000 2021, -96.761753, 32.819858, @ATwstedFantasy It's just the fsgt women get referred to as thot slut hoes if they are fw more than one man. But at… https://t.co/W2DgkX1hcY 
petersversion, Thu Jan 21 20:30:05 +0000 2021, -78.636469, 43.866011, @KHayhoe (Not that it matters this year anyways. They’re all locked down. ☹️) 
OFFBEATjxn, Thu Jan 21 20:30:04 +0000 2021, -90.158017, 32.230987, New records available at https://t.co/ds2NCiqLZH https://t.co/qlqwYK0jvc 
NordicSkiClub, Thu Jan 21 20:30:05 +0000 2021, -150.056000, 61.154200, Come out and ski the Kincaid Classic on Sunday! Wooden skis are welcome ☺️ Register at https://t.co/RnEL263lq6.… https://t.co/YhjmSvGBr1 
aguilarjenn_, Thu Jan 21 20:30:05 +0000 2021, -98.540651, 29.417501, @JesstCruz_ #TedCruzResign 
sfkhanvisuals, Thu Jan 21 20:30:05 +0000 2021, -79.272570, 43.629311, THE URDU ONE IM DYINGGGGG 
LawyerLambert, Thu Jan 21 20:30:05 +0000 2021, -93.461096, 44.934935, @MUNSONEDinMN I think the DC Pizza place has a second shop in Bowling Green and  I’m pretty sure that’s where every… https://t.co/alYwBVNSJG 
heavyweightkhan, Thu Jan 21 20:30:05 +0000 2021, -118.411907, 34.020789, @beatsbynave It’s still fuck turks and azeris tho 💯 
courtneypetrov, Thu Jan 21 20:30:05 +0000 2021, -80.025111, 40.521189, @Jake_Vig @ShepRose Right?? https://t.co/RDafxNgBKM 
monkbernardo, Thu Jan 21 20:30:05 +0000 2021, -97.552161, 35.482844, https://t.co/m2L5cBDRWG 
__jenmaria, Thu Jan 21 20:30:05 +0000 2021, -87.732013, 41.833585, Am I the only one that’s fascinated that all the OG Disney movies have a part 2 🙈🤦🏻‍♀️ .. 😅😅 
cten_hue, Thu Jan 21 20:30:06 +0000 2021, -77.256398, 38.907564, @asteticas @ChanelEst 
Directhim, Thu Jan 21 20:30:05 +0000 2021, -87.789901, 41.887130, @deshaunwatson https://t.co/xqCb1OAwHZ 
Fatfartrunning, Thu Jan 21 20:30:06 +0000 2021, -98.319925, 38.498196, @MisterFabulist @kennymac1964 @TarheelKrystle That doesn't make it any less miserable. 
specialistsctr, Thu Jan 21 20:30:06 +0000 2021, -95.465800, 30.206039, A hug to all from us at Dental Specialists and Implant Center at the Woodlands. Dr. Lyons! #hugs #kindness #hugday… https://t.co/NeQoZ8VY8X 
AnnaForFlorida, Thu Jan 21 20:30:06 +0000 2021, -81.367773, 28.501678, @androckb @FLDEO @NewsGuyGreg @FLDEO has told me they’re seeing unprecedented traffic into the website this week an… https://t.co/aFq2iInF0E 
nflplaya77, Thu Jan 21 20:30:06 +0000 2021, -81.520478, 41.588460, @TheWarden4508 Not worried about a thing, it's the fact that he's a Buckeye going to that shithole 
tmj_VAA_LABOR, Thu Jan 21 20:30:06 +0000 2021, -76.990000, 38.920000, See our latest #Washington, DC #Labor job opportunity and click the link in our bio to apply: SAP Functional Supply… https://t.co/JSOpjQvsbO 
TheRevYouKnow, Thu Jan 21 20:30:06 +0000 2021, -81.367773, 28.501678, @shawngorlando I'm disappointed but not surprised that the man is garbage. 
Gholdston, Thu Jan 21 20:30:06 +0000 2021, -123.228831, 44.850180, @JakeLobin What is its origin?  It didn’t pop into existence as a 100-year-old unabridged Bible when he became sena… https://t.co/mG9mz7txPm 
defrogme, Thu Jan 21 20:30:06 +0000 2021, -78.570278, 43.056667, Wind 3.0 mph WSW. Barometer 29.51 in, Falling slowly. Temperature 37.4 °F. Rain today 0.06in. Humidity 82% 
FourColourFun, Thu Jan 21 20:30:06 +0000 2021, -86.791549, 36.200008, Any advice on getting pitches in front of publishers in these weird times? Unsolicited submissions are almost unifo… https://t.co/SfbaxsAxJn 
Conrads816, Thu Jan 21 20:30:06 +0000 2021, -94.411162, 39.213466, #BrewGlass Thursday this week is with @FirestoneWalker! We'll be pouring the Luponic Distortion. Buy the beer, keep… https://t.co/IahHIaSVZg 
Aletupadre, Thu Jan 21 20:30:07 +0000 2021, -83.804475, 27.698682, Me cago en su madre 
tmj_kan_manuf, Thu Jan 21 20:30:07 +0000 2021, -94.419118, 39.246114, Have you ever had a role like "Bindery Material Handler - 2nd Shift"? What did you like most about that job? #Manufacturing #Liberty, MO 
CameronWinfree, Thu Jan 21 20:30:07 +0000 2021, -83.963842, 35.982470, Great move. 
WorkatPremier, Thu Jan 21 20:30:07 +0000 2021, -86.299969, 32.366805, If you're looking for work in #Montgomery, AL, check out this job: https://t.co/IhGbnnduYd #CRNA 
monkbernardo, Thu Jan 21 20:30:07 +0000 2021, -97.552161, 35.482844, https://t.co/HgOJoJsxsz 
slovakheidi, Thu Jan 21 20:30:07 +0000 2021, -72.854169, 41.673678, @DHudsonvalley @atrupar He's trying to rehash the Insurrection as being Pelosi's fault &amp; he's blaming the cops indi… https://t.co/35LYk3SeTF 
fuckranch, Thu Jan 21 20:30:07 +0000 2021, -75.117998, 40.004866, @margiferrari Tf is wrong w my header 
dianaxtovar, Thu Jan 21 20:30:07 +0000 2021, -118.411907, 34.020789, ugh to go on a picnic right now 🤜🏻😔 
anthonyclark474, Thu Jan 21 20:30:07 +0000 2021, -87.864887, 42.314577, @VodkaMouthMagic Yeah,  eating worms is for the birds. 
Shahada86096731, Thu Jan 21 20:30:07 +0000 2021, -79.272570, 43.629311, @RepMattGaetz @scottsriley34 Trump's primary job to make moles free Republican party. 
TRU_Pacman, Thu Jan 21 20:30:07 +0000 2021, -81.693700, 41.499600, How many of u wish u looked like u  did in (1999). I’m over here Hatin’ on my MAC CD. We rolled hard as Hell togeth… https://t.co/KoN57f6LHo 
Brucewpoff, Thu Jan 21 20:30:07 +0000 2021, -90.534181, 37.880272, @Christi60278624 @MagicalOverload Thanks so much Christine ! It means a lot to me. 🙏🏻❤️✌🏼 
everylotchicago, Thu Jan 21 20:30:07 +0000 2021, -87.789900, 41.936790, 3108 North Neenah Avenue https://t.co/6tctyEzHxK 
ry_chance, Thu Jan 21 20:30:08 +0000 2021, -74.210025, 39.603297, Hey @PGATOURLIVE my only gripe is during a break in coverage is you only show the top 5 leaderboard? When not rotat… https://t.co/mNIMZbcE10 
johnpricci, Thu Jan 21 20:30:08 +0000 2021, -80.263517, 26.124507, I am with you WG but, like Michael Corleone, I’m afraid they will pull me back in! 
Zo_LovesYou, Thu Jan 21 20:30:08 +0000 2021, -82.587389, 28.004173, I have 5 nail appointments in the next 2 weeks. i’m so excited https://t.co/RAMDT1NDxb 
IWashington, Thu Jan 21 20:30:08 +0000 2021, -118.411907, 34.020789, I’m hearing from reliable sources that all strategic attempts to stop sex trafficking across the country has been s… https://t.co/MLNhSiGJcC 
monkbernardo, Thu Jan 21 20:30:08 +0000 2021, -97.552161, 35.482844, https://t.co/z0T7HhdVu0 
BloggedByRain, Thu Jan 21 20:30:08 +0000 2021, -84.433106, 33.767195, A show BET has on YouTube. https://t.co/k5LzsDRS0w 
jnmjnmjnmjnmjnm, Thu Jan 21 20:30:08 +0000 2021, -104.622776, 38.269550, @danicalv0 Babies being born and having no social interaction 😳 
miniBullrum, Thu Jan 21 20:30:08 +0000 2021, -105.550890, 38.997936, @BigDfromCinci A fucking ding dong! 
jewlzaguirre, Thu Jan 21 20:30:08 +0000 2021, -117.824049, 33.810159, not me posting on close friends abt liking toxic men n one of THEM ATTACKS Me https://t.co/F0gHQp8JAQ 
NatLantica, Thu Jan 21 20:30:09 +0000 2021, -81.760532, 38.949492, @Richard_Harambe @MidnightMitch @ChelseaClinton @SirajAHashmi So. Much. Cringe. 
TheTommyJ411, Thu Jan 21 20:30:09 +0000 2021, -81.909858, 26.563046, @VoteMarsha He just says he does. When it hit the fan at the Capital and police were being assaulted calling for he… https://t.co/TlkCvexCBw 
DJ_Nyke, Thu Jan 21 20:30:09 +0000 2021, -106.330781, 42.830259, @NerdCyb3r About half of us are. 😁 
amdavis1218, Thu Jan 21 20:30:09 +0000 2021, -83.173867, 32.678207, @julietfes @thedailybeast He is a racist. 
swellyn, Thu Jan 21 20:30:09 +0000 2021, -121.469664, 38.561722, Heh. I still can't follow new accounts, but...Just found that @BarackObama follows me. Probably from way back, but still... 
CalvinH93377335, Thu Jan 21 20:30:09 +0000 2021, -79.861034, 35.170499, @Destrus76 @ReturnofR Maybe in the 90s but it was 1969.CCR Willy &amp; PBs and  Bayou CountryLZ I &amp; IIVelvet Undergr… https://t.co/yildgIhFPo 
iwantray_, Thu Jan 21 20:30:09 +0000 2021, -97.607020, 30.460444, stop playing with jLo 🤣 
sadonna_rae, Thu Jan 21 20:30:09 +0000 2021, -76.295896, 36.763216, Y’all be going so hard on Meg but if ya bald head sister got shot it would be world war 3 
wendyalas, Thu Jan 21 20:30:09 +0000 2021, -87.732013, 41.833585, It kinda feels like a good  hangover today. Like you had too much of that fine expensive wine last night to celebra… https://t.co/ouKo22OxQ2 
wdeacon, Thu Jan 21 20:30:09 +0000 2021, -76.295896, 36.763216, @meanstreak2099 @nate_bukaty Can’t argue that. He also got hired even though his team was in the playoffs. I wanted… https://t.co/dyt8plJ6rV 
helenann124, Thu Jan 21 20:30:09 +0000 2021, -82.415700, 27.049557, 😎🌴❤️ @ South Venice https://t.co/hGyXKfYqPJ 
sammyclaws12, Thu Jan 21 20:30:09 +0000 2021, -81.550398, 41.474967, @kalyani_leela yes. 
keerkeer, Thu Jan 21 20:30:09 +0000 2021, -118.411907, 34.020789, it happened again https://t.co/MFiKFP11FY 
Deeds46820608, Thu Jan 21 20:30:09 +0000 2021, -75.770041, 42.746617, They thought that there were no cameras in the Capitol?  Wow 
belvedereuptown, Thu Jan 21 20:30:09 +0000 2021, -95.456234, 29.755975, Latin Thursday night tonight #belvedere #uptownpark @ Belvedere Uptown Park https://t.co/IbOjMXmQDa 
suave215, Thu Jan 21 20:30:10 +0000 2021, -81.253179, 41.726684, @deux_one I ain’t wanna b the one to say it 
RayWils21604551, Thu Jan 21 20:30:10 +0000 2021, -83.605217, 41.552526, @MotherGoos3 @mtgreenee @laurenboebert @mattgaetz @CawthornforNC @MarshaBlackburn She's a traitor. 
ZZZZZZZZZZZack, Thu Jan 21 20:30:10 +0000 2021, -122.228685, 37.791994, at Union Point Park, where the City of Oakland plans to evict residents who live in tents and self made structures… https://t.co/oVOtOFmu4U 
raisofsunshine, Thu Jan 21 20:30:10 +0000 2021, -96.291649, 30.585471, @lilpimpyse AH this is so helpful i’m definitely doing this asap 
tylerjlamarr, Thu Jan 21 20:30:10 +0000 2021, -73.968542, 40.780709, @callistaalex Looking good so far! 
guy_steelo, Thu Jan 21 20:30:10 +0000 2021, -80.172410, 32.999979, @FliikoL 😂😂😂😂😂 
GQue2_1911, Thu Jan 21 20:30:10 +0000 2021, -96.761753, 32.819858, @StockLizardKing Big facts 
Xicanamama3, Thu Jan 21 20:30:10 +0000 2021, -118.130426, 33.937674, https://t.co/Ok6dJYs66H   Link for those who are eligible for the Covid vaccine. 
mdseeley, Thu Jan 21 20:30:10 +0000 2021, -75.770041, 42.746617, Let’s celebrate Broadway today. What was:-The first Broadway show you ever saw?-The last Broadway show you sa… https://t.co/AnoHAOtwaG 
PMafull, Thu Jan 21 20:30:10 +0000 2021, -75.386460, 39.145024, 😹 
pockee, Thu Jan 21 20:30:10 +0000 2021, -116.569609, 43.578912, @Robin09070087 @pockee IFBAP 🦁🇺🇸 
michael_k_woods, Thu Jan 21 20:30:11 +0000 2021, -119.306608, 37.269176, @NickAtNight128 I love how he says nobody thought we could do it. He’s been in office 1 day and is already taking credit for Warp Speed. 
JulietteNordic, Thu Jan 21 20:30:11 +0000 2021, -81.044241, 29.291700, @skippie66 Oh yessss 
EpicFighting, Thu Jan 21 20:30:11 +0000 2021, -117.158500, 32.715500, Just posted a photo @ San Diego, California https://t.co/yvJhHpAoz0 
rvngoo, Thu Jan 21 20:30:11 +0000 2021, -85.770965, 38.327926, @PatMcAfeeShow @VivalaZito #Pr 
tommygeenyc, Thu Jan 21 20:30:11 +0000 2021, -73.831187, 40.670879, @taber What if #Bernie was a movie star...#BernieSanders #meme 
sam_albadri, Thu Jan 21 20:30:12 +0000 2021, -93.262046, 44.970610, @JeanHouMD @JZRenalPath What about anti-GBM level? 
Pzarrot, Thu Jan 21 20:30:12 +0000 2021, -122.330602, 47.614817, @RabidLlamas @crstybreadtoast @blahsomesauce Why have people in your party who won't even help send people life-sav… https://t.co/hRFvjf1YDx 
clucas4472, Thu Jan 21 20:30:12 +0000 2021, -80.748747, 32.189802, @NEWS_MAKER 80 million votes😂😂😂 
JoshuaR74866581, Thu Jan 21 20:30:12 +0000 2021, -81.132057, 26.834862, Why Do Companies Require Us To Pay For A 1 Million Dollar Coverage But Pay Us Chump Change That’s Not Right… https://t.co/l71fT2vT4D 
philipdshaw, Thu Jan 21 20:30:12 +0000 2021, -68.795412, 44.811756, https://t.co/cF3LV3TS5v 
masterPhaster, Thu Jan 21 20:30:12 +0000 2021, -89.266508, 39.739300, I just wanted to let you know hes trying to explain denial of intelligence to people with a multifaceted layers of… https://t.co/OXzs5Bv6ON 
rawplantdad, Thu Jan 21 20:30:12 +0000 2021, -83.099288, 42.352787, @theeplantguys @RileyOxxx @ositoLDN @anthoni_hardie @SpaceSeattle @Christian_Sty @zaddyproblems25 @edgersparadise… https://t.co/OQBKlhhpBR 
ericmorgan2100, Thu Jan 21 20:30:12 +0000 2021, -98.540651, 29.417501, WHO DID THIS 😂😂😂 DOORS OPEN AT 9PM TONIGHT... ARRIVE EARLY!!... FREE RESERVATION at 210-833-5158FOOD AVAILABLE… https://t.co/Yr1tUwNSQ4 
juliansetx, Thu Jan 21 20:30:12 +0000 2021, -94.794523, 30.068020, @AppleSupport i think there’s something wrong with my phone because every time i text this girl she doesn’t text me back. 
JulianUddin, Thu Jan 21 20:30:13 +0000 2021, -80.327999, 26.027890, @ddofinternet Yep, it’s most likely MidWest 
AliQns, Thu Jan 21 20:30:13 +0000 2021, -73.831187, 40.670879, I’m a Badman 
JohnKiley14, Thu Jan 21 20:30:13 +0000 2021, -115.223125, 36.232915, @repdinatitus MY REPRESENTATION THAT REFUSING TO EVEN SPEAK WITH ME WHOS MAKING A MOCKERY OF JUSTICE AND NOT BEING… https://t.co/yUl60y75MY 
jalmendarez57, Thu Jan 21 20:30:13 +0000 2021, -84.482788, 39.083708, We're number 1!!!!! And it's awful. 
ntuit84, Thu Jan 21 20:30:13 +0000 2021, -90.011008, 29.982601, @creoletee @ohyesitseve Whatever it takes https://t.co/wcX36hS9SZ 
Dana_BC09, Thu Jan 21 20:30:13 +0000 2021, -123.123581, 49.257639, Adding CBD has helped with better and longer sleeps. Love @PureSunfarms 1:30😴 
Your_MarissaB, Thu Jan 21 20:30:13 +0000 2021, -107.554562, 43.000325, @MsCamilleRaye I wish for you! 🤞🏼 
gntlmnking, Thu Jan 21 20:30:13 +0000 2021, -73.849441, 40.850347, As part of his national strategy for COVID-19, President Biden says his admin "will reimburse states 100% for the u… https://t.co/HW2zmuCeYT 
PMacfarland, Thu Jan 21 20:30:13 +0000 2021, -117.022463, 32.633767, A few weeks ago, there was an attempted coup. 147 Republicans still voted to object the election results in several… https://t.co/z7P1YtMaFj 
ellis_not, Thu Jan 21 20:30:13 +0000 2021, -83.381166, 42.571954, @Hiko Josh almost went sicko mode that last round. Jett main :) 
ellladlf, Thu Jan 21 20:30:13 +0000 2021, -115.223125, 36.232915, Ngl if I found a puppy outside and no one claims it, that puppy is mine forever 
twogetHERhigh, Thu Jan 21 20:30:13 +0000 2021, -95.446486, 29.838495, me in my producer bag all 2021 🔥🔥 https://t.co/jkd21yz1zI 
TempleScott, Thu Jan 21 20:30:13 +0000 2021, -79.272570, 43.629311, Thank you to our amazing panelist! If you missed today’s webinar, don’t worry! We’ll share a link to view the recor… https://t.co/3JpGlFjl5O 
045CalMTL, Thu Jan 21 20:30:13 +0000 2021, -73.574400, 45.503800, Just posted a video @ Montreal, Quebec https://t.co/tzKEEwDzbr 
DreaVegas, Thu Jan 21 20:30:13 +0000 2021, -115.223125, 36.232915, @Talk_2_Em_Chris Once your tree is down I will 🤣 
iRuubs, Thu Jan 21 20:30:13 +0000 2021, -75.117998, 40.004866, 😂😂😂😂 exactly lmaoooo 
reynolrojo, Thu Jan 21 20:30:13 +0000 2021, -94.378231, 38.916093, Nunca me ha gustado el helado de Limón. 
soyjorge, Thu Jan 21 20:30:13 +0000 2021, -80.304663, 25.857732, @jaketapper Camo 
Parkabba, Thu Jan 21 20:30:13 +0000 2021, -86.070245, 35.465872, Bring me Kiffin. There. I said it. 
worldtrotter42, Thu Jan 21 20:30:14 +0000 2021, -106.632718, 35.117002, @mbegay Yep! My weekends are outdoors or running and music :) healthy balance! 
Jgardnernorth1, Thu Jan 21 20:30:14 +0000 2021, -75.770041, 42.746617, Rightousely diguised anger on top of undisguised unrighteousness 
kim0512, Thu Jan 21 20:30:14 +0000 2021, -120.419584, 34.932367, @selectedwisdom I have a suggestion, we can talk about defeating and discrediting Fox “news” and other right-wing p… https://t.co/wUSZriU1us 
Annachrist10, Thu Jan 21 20:30:14 +0000 2021, -73.948775, 40.655138, @NYGovCuomo Concerning the vaccine and why N.Y. doesn't have enough???? Did u forget when Trump's adminstration wa… https://t.co/eLOjxqv61T 
345756855_han, Thu Jan 21 20:30:14 +0000 2021, -117.890736, 33.973046, 在美国总统大选这个问题上，我同意郭总确实比很多人都要强 
IngGuthrie, Thu Jan 21 20:30:14 +0000 2021, -75.630628, 40.030157, @Rob16921 I'm afraid, Rob. 🤣🤣🤣 
alltimejandro, Thu Jan 21 20:30:14 +0000 2021, -73.968542, 40.780709, @itslefebvre What?!?!? So jealous! 
Bella01876, Thu Jan 21 20:30:14 +0000 2021, -71.230677, 42.610900, music makes life better especially christian music 
ChristheBee2, Thu Jan 21 20:30:14 +0000 2021, -121.873730, 37.331159, @kevin_riffe @AbigailShrier Who are you to judge what the essence of a woman is? That’s my point. The fact that alt… https://t.co/6DvASdK745 
DarlstephL, Thu Jan 21 20:30:15 +0000 2021, -82.669467, 40.365160, @The_FJC @CorvetteZ062018 Exactly! 
pamela_dahl, Thu Jan 21 20:30:15 +0000 2021, -95.778712, 29.721989, @elizasea @davidmweissman @tedcruz @Sethrogen @AOC Tell me about it! 
bwans, Thu Jan 21 20:30:15 +0000 2021, -79.189872, 45.047623, Should schools retain struggling readers? https://t.co/Yj1aA7YT37 it is not the students, stupid. It’s the system. 
gon_mak_it_big, Thu Jan 21 20:30:15 +0000 2021, -93.340756, 45.108096, Um yeah,  I'd take that deal!!!!!#SKOL 
WillHolt32, Thu Jan 21 20:30:15 +0000 2021, -92.342322, 34.721886, Turtles 
Divineaarts, Thu Jan 21 20:30:15 +0000 2021, -89.977294, 38.762943, 🥺🤧 
jkopac7, Thu Jan 21 20:30:15 +0000 2021, -80.212238, 40.567286, @drizzydraz_24 “Steelers move” is them promoting Matt Canada, not looking outside the organization lol 
Smilez992, Thu Jan 21 20:30:15 +0000 2021, -80.084212, 26.617028, This shit hit different 
_crooooo, Thu Jan 21 20:30:15 +0000 2021, -95.446486, 29.838495, signed my AAU team up.. i officially have my own girls AAU program.. Texas Southern Flames let’s rideeee😈 
learnfromjorge, Thu Jan 21 20:30:16 +0000 2021, -81.643000, 28.806500, Just posted a photo @ Mount Dora, Florida https://t.co/zIkfBtcMtu 
enritalian, Thu Jan 21 20:30:16 +0000 2021, -79.272570, 43.629311, @soffia_blabla Invecchiare ... tu... 🤣🤣🤣 
AALeddy, Thu Jan 21 20:30:16 +0000 2021, -77.014398, 38.898603, @Isabelwilkerson As if shaken from a fugue state, I’ve been saying over and over today, “It’s been 4 years. It’s be… https://t.co/pXqeF0KLqn 
01_Boxer, Thu Jan 21 20:30:16 +0000 2021, -84.200366, 39.780358, @jakeandshake98 @Cdilly_35 🚂🚂🚂 😏 
kdcarlson15, Thu Jan 21 20:30:16 +0000 2021, -78.748399, 42.907207, (Fuck pressing side 1 and side 4 onto one record and 2/3 onto the other, though. Sadists.) 
smackahoe4tacos, Thu Jan 21 20:30:16 +0000 2021, -89.266508, 39.739300, bitch i got balloons and flowers how bout dat 
loverboysince98, Thu Jan 21 20:30:16 +0000 2021, -73.948775, 40.655138, This girls body count is higher than my credit score 😭 
TheRealHampton4, Thu Jan 21 20:30:16 +0000 2021, -83.173867, 32.678207, @NoFunFree71 I always thought your walks were intentional and necessary lol. So the accidental walk rate is zero right? lol no? 
HavelJenny, Thu Jan 21 20:30:16 +0000 2021, -91.682855, 41.976528, @HavelJaliea 
juliahosack, Thu Jan 21 20:30:16 +0000 2021, -122.588975, 45.630589, I am so sad.  Not really. https://t.co/4ssY4CSDAE 
yourtrulyBritt, Thu Jan 21 20:30:16 +0000 2021, -76.128811, 43.052607, @QueenOfx3s Lol! It’s your birthday, you know who should be really spending 😂 
MerrrdithLee, Thu Jan 21 20:30:16 +0000 2021, -81.332294, 28.757486, If ur having a rough mental health day, raise ur hand https://t.co/14QdwqyDSP 
Dialoguealways, Thu Jan 21 20:30:16 +0000 2021, -81.339474, 41.247592, @SayersDionne @tnewtondunn @ShippersUnbound It's just you 
parpichullo, Thu Jan 21 20:30:16 +0000 2021, -83.173867, 32.678207, Brother it’s 24 hrs pass my stimmy 
studelegend, Thu Jan 21 20:30:17 +0000 2021, -92.436774, 38.304558, can it be sunday already i miss zoe 
DavidPr96997297, Thu Jan 21 20:30:17 +0000 2021, -149.758794, 61.235042, @Rahnaseeta I noticed Keystone Pipeline being shut down. 
MusicByElijah_, Thu Jan 21 20:30:17 +0000 2021, -112.315212, 33.439296, 16th Street And Eve ALBUM OUT NOWhttps://t.co/qOPrhhpXeG#newmusic #music #newalbum #album #piano #vocal #guitar… https://t.co/yjgrf8mvre 
NTFxGreg, Thu Jan 21 20:30:17 +0000 2021, -80.846785, 35.209059, NBA wanna push Luka so bad lmao give it a rest 
clh_strength, Thu Jan 21 20:30:17 +0000 2021, -86.611411, 34.706027, Super excited to be joining the @SimpliFaster team. Top notch organization pushing the field forward. 
KelyDayane, Thu Jan 21 20:30:17 +0000 2021, -79.272570, 43.629311, @WaterfrontTO 🤣🤣🤣🤣 
